show_id,title,tags,word_count
s6885,Gosford Park,"robertaltman eileenatkins,bobbalaban,alanbates,charlesdance,stephenfry,michaelgambon,richarde.grant,tomhollander,derekjacobi,kellymacdonald,helenmirren,jeremynortham,cliveowen,ryanphillippe,maggiesmith,geraldinesomerville,kristinscottthomas,sophiethompson,emilywatson,jameswilbi in thi witti whodunit, wealthi guest and their servant gather for a weekend stay at the home of sir william mccordle, who is soon found murdered. comedies,dramas,internationalmovi",29
s6886,Gossip Girl,"blakelively,leightonmeester,pennbadgley,chacecrawford,edwestwick,kellyrutherford,matthewsettle,taylormomsen,jessicaszohr,zuzannaszadkowski,connorpaolo a group of hyperprivileg manhattan private-school kid seem to get away with everything. except an anonym blogger is watch their everi move. tvdramas,teentvshow",24
s6887,Gothika,"mathieukassovitz halleberry,robertdowneyjr.,charless.dutton,johncarrolllynch,bernardhill,penélopecruz,dorianharewood,bronwenmantel after a car crash, a crimin psychiatrist awaken to find that she' a patient in the same mental institut that current employ her. horrormovies,thril",26
s6888,Gour Hari Dastaan: The Freedom File,"ananthnarayanmahadevan vinaypathak,konkonasensharma,ranvirshorey,tannishthachatterjee,rajitkapoor,vikramgokhale,vipinsharma,rahulvohra,saurabhshukla,asrani a former freedom fighter is forc to navig the corridor of a disinterest bureaucraci to prove that he fought in india' freedom movement. dramas,independentmovies,internationalmovi",26
s6889,Gran Torino,"clinteastwood clinteastwood,beevang,ahneyher,christophercarley,johncarrolllynch,brianhaley,geraldinehughes,brianhowe,williamhill,dreamawalk a newli widow korean war veteran face hi racism and hi past when the son of the hmong famili next door tri to steal hi belov 1972 gran torino. drama",32
s6890,Grand Designs,"kevinmccloud host kevin mccloud present peopl who take self-build hous to a new level, follow everi step of their ambiti plan from begin to end. britishtvshows,internationaltvshows,realitytv",26
s6891,Grand Hotel,"yongonzález,amaiasalamanca,adrianaozores,pedroalonso,conchavelasco,llorençgonzález,pepantonmuñoz,eloyazorín,felemartínez,luzvaldenebro,martalarralde,antonioreyes,ivánmorales,dioncórdoba,raquelsierra to learn the truth about hi sister' mysteri disappearance, a young man infiltr a hotel in the guis of a footman and begin an investigation. internationaltvshows,romantictvshows,spanish-languagetvshow",27
s6892,Grand Masti,"indrakumar riteishdeshmukh,vivekoberoi,aftabshivdasani,sureshmenon,manjarifadnis,sonaleekulkarni,karishmatanna,kainaatarora,brunaabdullah,maryamzakaria,pradeepsinghrawat leav their wive at home, three randi friend look forward to some raunchi extramarit fun at their colleg reunion. comedies,internationalmovies,music&mus",22
s6893,Grass,"tanujchopra emilychang,piashah,anthonyma good girl cam recruit her pot-lov besti jinki to help deliv a backpack full of weed for her drug-deal fiancé. comedies,independentmovi",23
s6894,Grease,"randalkleis johntravolta,olivianewton-john,stockardchanning,jeffconaway,barrypearl,michaeltucci,kellyward,didiconn,jamiedonnelly,dinahmanoff,evearden,dodygoodman,sidcaesar,joanblondell,frankieavalon john travolta and olivia newton-john star in thi hit music comedi about a greaser and the good girl he fall for – much to hi friends' chagrin. classicmovies,comedies,music&mus",30
s6895,Great Interior Design Challenge,"tomdyckhoff,danielhopwood,sophierobinson in thi realiti series, amateur interior design on tight budget test their mettl transform room with speed and style. britishtvshows,internationaltvshows,realitytv",21
s6896,Great Yellowstone Thaw,"thi seri explor the effect of the extrem temperatur variat at yellowston nation park on the anim that live there. docuseries,science&naturetv",21
s6897,Green Room,"jeremysaulni antonyelchin,imogenpoots,patrickstewart,aliashawkat,joecole,callumturner,maconblair,davidw.thompson,markwebber,ericedelstein,kailennox at the end of their low-budget tour, a punk band accept a gig at an isol rural club, onli to discov that their host are neo-nazis. horrormovies,thril",29
s6898,Green White Green (And All the Beautiful Colours in My Mosaic of Madness),"abbat.makama ifeanyidikejr.,jamalibrahim,samuelrobinson,cristabelgoddy,okeyuzoeshi,bimbomanuel,megotanwa,ericdidie,donatusekwuazi,omoyeuzamer three young nigerian bohemians, each from one of the country' major ethnic groups, explor the direct in which their live could go. comedies,independentmovies,internationalmovi",25
s6899,Gringo: The Dangerous Life of John McAfee,"nanetteburstein tech tycoon john mcafe made million from hi anti-viru software. now, he may be best known for hi bizarr and scandal lifestyle. documentari",24
s6900,Growing Up Coy,"ericjuhola filmmak follow a colorado family' highli public battl for the right of their transgend daughter, coy, in a landmark civil right case. documentaries,lgbtqmovi",24
s6901,Gun Runners,"anjalinayar two roam kenyan bandit attempt to chang the cours of their live by exchang their rifl for run shoes. documentaries,internationalmovies,sportsmovi",21
s6902,Gunslinger Girl,"yuukananri,kanakomitsuhashi,erisendai,amikoshimizu,hidenobukiuchi,mitsurumiyamoto,masashiebara,norihiroinoue,rienakagawa,masamiiwasaki,laurabailey,lucichristian,caitlinglass,alesejohnson,monicarial,jerryjewell,stephanieyoung,mikemcfarland on the surface, the social welfar agenc appear to help orphan schoolgirls, but it' actual turn them into lethal agents. animeseries,crimetvshow",22
s6903,Guy Martin: Last Flight of the Vulcan Bomber,"jameswoodroff guymartin,kevinstone,shaundooley guy martin assist in prepar the last airworthi vulcan bomber for a farewel tour while reveal the stori behind the icon aircraft. documentaries,internationalmovi",25
s6904,Héroes,"estebanvid fabriziocopano,juanitaringeling,fernandoalarcón,delfinaguzmán,patycofré,andrésrillón,juliojung,nicolásoyarzún when an earthquak hit chile, rescu worker must put asid their differ to save the countri from a businessman' evil scheme. comedies,internationalmovi",24
s6905,Hükümet Kadin,"sermiyanmidyat demetakbağ,sermiyanmidyat,mahiri̇pek,gülhantekin,burcugönder,cezmibaskın,renanbilek,ayberkattila,rızaakın,bülentçolak when an uneduc mother of eight suddenli becom mayor, she use the skill she' learn as a housewif to keep her town run like clockwork. comedies,internationalmovi",28
s6906,Hükümet Kadin 2,"sermiyanmidyat demetakbağ,sermiyanmidyat,mahiri̇pek,gülhantekin,burcugönder,mineşenhuyteber,osmanalkaş,bülentçolak,olguntoker,doğukanpolat in 1949, with freedom threatened, housewif hükümet is unawar of her futur life in polit as she face off with liar and mayor hope faruk. comedies,internationalmovi",28
s6907,Ha Unlimited,"tuckboriboon,ballchernyim,na’komchuanchuen three comedian launch a compani design to spread happi far and wide in thi thai sitcom pack with gags, sound effect and special guests. internationaltvshows,tvcomedi",26
s6908,Haapus,"makarandanaspure,madhuravelankar,subodhbhav the son of an astrolog face opposit from hi superstiti father regard hi scheme of launch a mango business. comedies,dramas,internationalmovi",21
s6909,Hadi İnşallah,"alitanerbaltacı büşrapekin,muratboz,cezmibaskın,şinasiyurtsever,i̇dildizdar,hülyagülsenirmak,cananözer,şenaybozoklar,emrahkaman,müjdeuzman a young woman recov poorli from a bad romanc get a new leas on life after encount a handsom man dure a job interview. comedies,internationalmovies,romanticmovi",27
s6910,Hairspray,"adamshankman nikkiblonsky,johntravolta,michellepfeiffer,christopherwalken,amandabynes,jamesmarsden,queenlatifah,zacefron,brittanysnow,allisonjanney,elijahkelley,jerrystil in 1962, ambiti plus-siz teen traci turnblad tri to integr a racial divid baltimor one watusi at a time. children&familymovies,comedies,music&mus",22
s6911,HALO Legends,"shinjiaramaki,mamoruoshii,hidekifutamura,toshiyukikanno,tomokikyoda,koichimashimo,yasushimuraki,daisukenishio,franko'connor,kojisawai,josephchou,hiroshiyamazaki andymcavin,jamesfaulkner,lucichristian,johnswasey thi antholog featur seven independ anim short from renown directors, delv into the futurist univers of the video game franchis halo. action&adventure,animefeatures,sci-fi&fantasi",24
s6912,Halo: The Fall of Reach,"iankirbi jentaylor,stevedownes,michellelukes,brittbaron,traviswillingham,johnbently,toddhaberkorn,colejensen wit the origin of master chief and the spartan program as a group of children transform into enhanc soldier and fight a power alien threat. action&adventure,sci-fi&fantasi",28
s6913,Hamara Dil Aapke Paas Hai,"satishkaushik anilkapoor,aishwaryaraibachchan,sonalibendre,pururajkumar,anupamkher,satishkaushik,mukeshrishi,jaspalbhatti,razakkhan,himanishivpuri,smitajaykar,tanaazcurrimirani love bloom when kind-heart avinash take in preeti, a woman shun by society, but the unorthodox live situat creat quit a stir among the neighbors. dramas,internationalmovies,music&mus",28
s6914,Hamburger Hill,"johnirvin anthonybarille,michaelboatman,doncheadle,michaeldolan,donjames,dylanmcdermott,michaela.nickles,harryo'reilly,danielo'shea,timquill,tommyswerdlow,courtneyb.vance,stevenweber,teganwest the vietnam war' horror come brutal to life through the eye of american soldier tri to take a heavili fortifi hill under vietcong control. action&adventure,drama",27
s6915,Hamza's Suitcase,"akramfarouk hamadahelal,yousraellozy,ahmedfathy,mohammedtharwat,samiatrabelsi,diaael-merghani,abdalahmishrif,mohamedmetwalli,samymaghawry,bayoumifouad,inasal-najjar,taherabulela when a con man tri to retriev a bag of money, he swoon for a woman with tie to a notori crew of criminals. comedies,internationalmovi",27
s6916,Hangman,"johnnymartin alpacino,karlurban,brittanysnow,joeanderson,sarahshahi,sloanewarren,chelleramos,stevecoulter,michaelros a homicid detective, a crimin profil and a journalist team up to nab a serial killer whose murder are inspir by the classic game of hangman. thriller",29
s6917,Hank: Five Years from the Brink,"joeberling henrypaulson,wendypaulson from joe berlinger, director of the ""paradis lost"" trilogy, come thi documentari about controversi former u.s. treasuri secretari henri paulson. documentari",23
s6918,Hannibal,"hughdancy,madsmikkelsen,carolinedhavernas,hettiennepark,laurencefishburne,scottthompson,aaronabrams,gilliananderson,larajeanchorostecki thi drama seri focus on the earli year of the relationship between fbi crimin profil will graham and homicid cannib dr. hannib lecter. tvhorror,tvmysteries,tvthril",25
s6919,Hans Zimmer: Live in Prague,"timvansomeren hanszimm in thi concert film, oscar-win compos han zimmer perform hi most icon movi score to a sell-out crowd at the o2 arena in prague. internationalmovies,music&mus",27
s6920,Happy 300 Days,"tammychen,kingonewang,hsiehkunda,chuangkai-hsun,jennawang an unexpect pregnanc send a woman back to her hometown to share a hous with three nice guys. each ha problems, but each would make a great dad. internationaltvshows,romantictvshows,tvcomedi",30
s6921,Happy Hunting,"joedietsch,louiegibson martindingle-wall,kenlally,kennywormald,connorwilliams,garysturm,c.j.baker,jeremylawson,lieselhanson,kennethbillings,michaeltipp on the run from hi meth-deal employers, a drifter with a drink problem becom prey in a desert town' twist hunt contest. horrormovies,independentmovi",25
s6922,Happy Times,"luisjavierm.henain luisarrieta,cassandraciangherotti,humbertobusto,ivánarana,bárbaraderegil,miguelrodart desper to break up with hi clingi girlfriend, a nerdi cartoonist hire a mysteri agenc to do the deed. but the agenc ha unusu methods. comedies,internationalmovies,romanticmovi",28
s6923,Happy Valley,"sarahlancashire,siobhanfinneran,charliemurphy,jamesnorton,georgecostigan,karldavies,shanezaza,stevepemberton,joearmstrong,adamlong,rickwarden,rhysconnah,katherinekelli yorkshir polic sergeant catherin cawood pursu the man who assault her late daughter, unawar he is now part of a secret kidnap plot. britishtvshows,crimetvshows,internationaltvshow",25
s6924,Happyish,"stevecoogan,kathrynhahn,sawyershipman,bradleywhitford a middle-ag adman is shaken up by hi new boss, a 25-year-old who advis him to ""rebrand"" himself. is it possible, or is thi as good as he'll get? tvcomedies,tvdrama",31
s6925,Hard Tide,"robertosman,nathanaelwiseman nathanaelwiseman,memferda,alexandranewick,oliverstark,katgellin,andylucas,ralphbrown,beverlyhil a drug dealer who' been emul hi father' success crimin career is forc to go on the run with a young girl in thi fact-bas thriller. dramas,independentmovi",29
s6926,Hardcore Henry,"ilyanaishul sharltocopley,danilakozlovsky,haleybennett,andreydementiev,dashacharusha,svetlanaustinova,timroth,ilyanaishul shot entir like a first-person shooter video game, thi film track henry, a cyborg race to save hi wife from a villain with paranorm powers. action&adventure,internationalmovies,sci-fi&fantasi",28
s6927,Harlem Globetrotters: The Team That Changed the World,"chuckd.,harlemglobetrott reliv the greatest moment of the harlem globetrott with thi documentari that chronicl the team' legendari 1948 defeat over the minneapoli laker and their histor 1951 berlin trip. documentaries,sportsmovi",30
